age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,term_deposit
40,services,married,secondary,0,1938,0,0,unknown,21-31,Q2,37,1,0,0
55,management,married,tertiary,0,0,0,0,unknown,21-31,Q2,206,2,0,0
54,admin.,married,tertiary,0,-690,1,1,unknown,21-31,Q2,230,4,0,0
55,entrepreneur,divorced,tertiary,0,1119,0,0,unknown,21-31,Q2,283,1,0,0
38,admin.,single,secondary,0,623,1,1,unknown,21-31,Q2,44,1,0,0
54,admin.,married,secondary,0,426,1,0,unknown,21-31,Q2,205,1,0,0
43,technician,married,secondary,0,310,1,0,unknown,21-31,Q2,291,1,0,0
41,blue-collar,married,primary,0,262,1,0,unknown,21-31,Q2,159,1,0,0
38,retired,single,secondary,0,44,0,0,unknown,21-31,Q2,148,1,0,0
52,services,married,secondary,0,2081,1,0,unknown,21-31,Q2,150,1,0,0
27,blue-collar,single,secondary,0,2486,1,0,unknown,21-31,Q2,733,1,0,1
36,entrepreneur,married,tertiary,0,1423,1,0,unknown,21-31,Q2,193,1,0,0
50,technician,married,secondary,0,1541,1,0,unknown,21-31,Q2,744,1,0,0
48,management,divorced,secondary,0,1598,1,0,unknown,21-31,Q2,84,1,0,0
44,blue-collar,married,primary,0,77,1,0,unknown,21-31,Q2,23,1,0,0
34,technician,divorced,tertiary,0,1242,1,0,unknown,21-31,Q2,578,3,0,0
48,management,married,tertiary,0,1533,0,0,unknown,21-31,Q2,358,1,0,0
46,admin.,divorced,secondary,0,1939,1,0,unknown,21-31,Q2,119,1,0,0
51,blue-collar,married,secondary,0,2237,1,0,unknown,21-31,Q2,619,1,0,0
58,retired,married,secondary,0,32948,0,0,unknown,21-31,Q2,364,2,0,0
35,blue-collar,married,secondary,0,765,1,0,unknown,21-31,Q2,418,8,0,0
45,technician,single,tertiary,0,1403,1,0,unknown,21-31,Q2,111,1,0,0
53,self-employed,married,tertiary,0,451,1,0,unknown,21-31,Q2,56,2,0,0
50,self-employed,married,secondary,0,6174,1,1,unknown,21-31,Q2,456,1,0,0
42,blue-collar,married,primary,0,984,1,0,unknown,21-31,Q2,109,1,0,0
48,management,married,primary,0,1910,1,0,unknown,21-31,Q2,413,2,0,0
47,technician,married,secondary,0,72,0,0,unknown,21-31,Q2,278,1,0,0
56,blue-collar,married,secondary,0,249,1,0,unknown,21-31,Q2,791,2,0,1
42,blue-collar,married,secondary,0,-972,1,0,unknown,21-31,Q2,146,1,0,0
54,technician,married,secondary,0,-939,1,0,unknown,21-31,Q2,202,1,0,0
53,blue-collar,married,primary,0,436,1,0,unknown,21-31,Q2,154,1,0,0
40,admin.,married,secondary,0,451,1,1,unknown,21-31,Q2,257,1,0,0
37,blue-collar,married,secondary,0,11953,1,1,unknown,21-31,Q2,208,1,0,0
26,admin.,single,tertiary,0,3672,1,0,unknown,21-31,Q2,360,5,0,0
46,blue-collar,married,secondary,0,176,0,0,unknown,21-31,Q2,131,1,0,0
46,self-employed,married,secondary,0,0,0,0,unknown,21-31,Q2,137,1,0,0
45,technician,married,secondary,0,0,1,0,unknown,21-31,Q2,155,1,0,0
56,admin.,married,secondary,0,1504,1,0,unknown,21-31,Q2,66,2,0,0
36,blue-collar,married,secondary,0,722,1,0,unknown,21-31,Q2,103,7,0,0
40,technician,married,secondary,0,1269,1,0,unknown,21-31,Q2,656,1,0,0
32,admin.,married,tertiary,0,118,0,0,unknown,21-31,Q2,358,10,0,0
31,blue-collar,married,secondary,0,1017,1,0,unknown,21-31,Q2,514,3,0,0
56,blue-collar,married,primary,0,551,0,0,unknown,21-31,Q2,27,1,0,0
23,services,single,secondary,0,0,1,0,unknown,21-31,Q2,544,4,0,0
50,technician,married,secondary,0,841,1,0,unknown,21-31,Q2,54,2,0,0
39,services,married,secondary,0,1099,0,0,unknown,21-31,Q2,134,6,0,0
55,management,married,tertiary,0,505,1,1,unknown,21-31,Q2,135,2,0,0
35,self-employed,married,secondary,0,0,1,0,unknown,21-31,Q2,633,6,0,0
51,services,married,secondary,0,-178,1,1,unknown,21-31,Q2,48,1,0,0
33,technician,single,tertiary,0,538,1,0,unknown,21-31,Q2,359,2,0,0
44,blue-collar,married,secondary,0,2523,1,0,unknown,21-31,Q2,1236,2,0,0
44,services,married,secondary,0,744,1,0,unknown,21-31,Q2,574,1,0,0
52,self-employed,married,secondary,0,-488,1,0,unknown,21-31,Q2,322,1,0,0
45,unemployed,divorced,secondary,0,3354,1,0,unknown,21-31,Q2,746,1,0,1
32,services,single,secondary,0,187,1,0,unknown,21-31,Q2,315,1,0,0
40,management,married,tertiary,0,832,1,1,unknown,21-31,Q2,126,1,0,0
38,technician,single,secondary,0,2079,1,1,unknown,21-31,Q2,122,1,0,0
53,technician,divorced,secondary,0,1301,1,0,unknown,21-31,Q2,90,1,0,0
26,technician,single,tertiary,0,77,1,0,unknown,21-31,Q2,125,2,0,0
33,technician,married,secondary,0,1072,0,1,unknown,21-31,Q2,144,2,0,0
35,blue-collar,married,secondary,0,809,1,1,unknown,21-31,Q2,60,1,0,0
44,technician,married,secondary,0,13761,1,0,unknown,21-31,Q2,65,1,0,0
42,blue-collar,married,secondary,0,790,1,0,unknown,21-31,Q2,356,2,0,0
58,unemployed,married,secondary,0,4497,1,0,unknown,21-31,Q2,128,1,0,0
43,services,married,secondary,0,-456,1,0,unknown,21-31,Q2,102,4,0,0
39,management,married,primary,0,1749,1,0,unknown,21-31,Q2,46,1,0,0
32,management,single,tertiary,0,537,0,0,unknown,21-31,Q2,187,3,0,0
29,management,married,tertiary,0,1474,1,1,unknown,21-31,Q2,79,3,0,0
41,services,married,secondary,0,1545,1,0,unknown,21-31,Q2,390,3,0,0
44,blue-collar,married,secondary,0,776,1,0,unknown,21-31,Q2,306,1,0,0
36,technician,married,secondary,0,1286,1,1,unknown,21-31,Q2,152,1,0,0
34,technician,married,tertiary,0,285,1,1,unknown,21-31,Q2,223,4,0,0
35,blue-collar,married,primary,1,-1489,1,1,unknown,21-31,Q2,177,1,0,0
57,technician,single,secondary,0,806,1,0,unknown,21-31,Q2,77,1,0,0
40,technician,single,primary,0,340,1,0,unknown,21-31,Q2,146,1,0,0
35,technician,single,tertiary,0,130,1,0,unknown,21-31,Q2,125,1,0,0
46,technician,married,secondary,0,1307,1,0,unknown,21-31,Q2,404,1,0,0
44,blue-collar,married,secondary,0,6491,1,0,unknown,21-31,Q2,244,1,0,0
31,blue-collar,single,secondary,0,2137,0,0,unknown,21-31,Q2,413,1,0,0
26,services,married,secondary,0,611,1,0,unknown,21-31,Q2,177,2,0,0
51,technician,married,secondary,0,2402,1,0,unknown,21-31,Q2,118,1,0,0
42,management,married,secondary,0,2608,1,0,unknown,21-31,Q2,201,1,0,0
41,services,single,tertiary,0,285,1,1,unknown,21-31,Q2,135,1,0,0
45,technician,married,secondary,0,59,1,0,unknown,21-31,Q2,609,2,0,0
52,retired,married,secondary,0,1052,1,0,unknown,21-31,Q2,35,1,0,0
52,management,married,tertiary,0,1177,1,0,unknown,21-31,Q2,473,1,0,0
41,management,married,secondary,0,689,1,0,unknown,21-31,Q2,596,1,0,0
47,unemployed,married,secondary,0,351,1,1,unknown,21-31,Q2,370,1,0,0
39,blue-collar,married,primary,0,-388,1,0,unknown,21-31,Q2,691,1,0,0
52,technician,married,secondary,0,22755,1,0,unknown,21-31,Q2,70,2,0,0
48,management,divorced,tertiary,1,-625,1,0,unknown,21-31,Q2,125,2,0,0
39,technician,divorced,secondary,0,1270,1,0,unknown,21-31,Q2,245,4,0,0
30,services,married,secondary,0,699,1,0,unknown,21-31,Q2,544,1,0,0
40,admin.,married,secondary,0,0,1,1,unknown,21-31,Q2,49,3,0,0
51,management,married,tertiary,0,0,1,1,unknown,21-31,Q2,410,5,0,0
45,blue-collar,married,primary,0,180,1,1,unknown,21-31,Q2,150,1,0,0
39,self-employed,married,primary,0,185,1,0,unknown,21-31,Q2,513,3,0,0
36,blue-collar,married,secondary,0,439,1,0,unknown,21-31,Q2,179,2,0,0
28,blue-collar,married,primary,0,10045,1,0,unknown,21-31,Q2,169,4,0,0
48,blue-collar,married,secondary,0,5241,1,0,unknown,21-31,Q2,158,1,0,0
60,blue-collar,divorced,secondary,0,0,1,0,unknown,21-31,Q2,1207,1,0,1
41,technician,married,tertiary,0,816,1,1,unknown,21-31,Q2,159,1,0,0
37,technician,single,secondary,0,3,1,0,unknown,21-31,Q2,82,1,0,0
33,technician,married,secondary,0,2099,1,1,unknown,21-31,Q2,42,3,0,0
50,technician,married,secondary,0,7098,1,0,unknown,21-31,Q2,92,1,0,0
49,admin.,divorced,secondary,0,266,1,0,unknown,21-31,Q2,162,2,0,0
47,blue-collar,married,secondary,0,7985,1,0,unknown,21-31,Q2,347,1,0,0
47,blue-collar,married,secondary,0,812,1,0,unknown,21-31,Q2,68,1,0,0
48,unemployed,married,primary,0,551,1,0,unknown,21-31,Q2,162,2,0,0
39,blue-collar,married,secondary,1,-16,0,0,unknown,21-31,Q2,285,2,0,0
31,technician,married,tertiary,0,8,0,0,unknown,21-31,Q2,71,5,0,0
35,services,single,secondary,0,918,1,0,unknown,21-31,Q2,178,1,0,0
33,services,married,secondary,0,-49,1,0,unknown,21-31,Q2,89,2,0,0
30,admin.,divorced,primary,0,1032,1,0,unknown,21-31,Q2,52,5,0,0
23,technician,married,secondary,0,8254,1,0,unknown,21-31,Q2,409,3,0,0
42,services,married,primary,0,91,1,0,unknown,21-31,Q2,87,7,0,0
32,services,married,secondary,0,250,1,0,unknown,21-31,Q2,202,1,0,0
50,services,married,primary,0,1132,1,0,unknown,21-31,Q2,117,1,0,0
36,technician,married,secondary,0,1466,1,0,unknown,21-31,Q2,441,1,0,0
39,technician,single,secondary,0,822,1,1,unknown,21-31,Q2,164,3,0,0
54,management,married,tertiary,0,2452,1,0,unknown,21-31,Q2,80,3,0,0
36,self-employed,single,primary,0,235,1,0,unknown,21-31,Q2,141,9,0,0
26,technician,single,tertiary,0,8839,1,0,unknown,21-31,Q2,932,3,0,0
30,blue-collar,married,primary,0,1127,1,0,unknown,21-31,Q2,13,1,0,0
28,services,single,secondary,0,1736,1,0,unknown,21-31,Q2,139,3,0,0
35,technician,married,secondary,0,295,1,0,unknown,21-31,Q2,882,2,0,0
33,services,married,secondary,0,931,1,0,unknown,21-31,Q2,263,3,0,0
25,services,single,secondary,0,2798,1,0,unknown,21-31,Q2,440,2,0,0
38,admin.,single,secondary,0,2345,1,0,unknown,21-31,Q2,174,2,0,0
37,blue-collar,married,secondary,0,-141,1,1,unknown,21-31,Q2,76,3,0,0
57,blue-collar,married,secondary,0,-353,0,1,unknown,21-31,Q2,26,3,0,0
35,blue-collar,married,secondary,0,628,1,0,unknown,21-31,Q2,455,2,0,0
31,blue-collar,married,primary,0,490,1,0,unknown,21-31,Q2,180,2,0,0
55,services,divorced,secondary,0,218,1,0,unknown,21-31,Q2,200,2,0,0
51,blue-collar,married,primary,0,3170,1,0,unknown,21-31,Q2,51,1,0,0
56,technician,married,secondary,0,589,1,0,unknown,21-31,Q2,535,2,0,1
50,services,divorced,secondary,0,28,1,1,unknown,21-31,Q2,313,2,0,0
36,management,single,tertiary,0,6450,1,0,unknown,21-31,Q2,101,1,0,0
40,technician,married,secondary,0,2715,1,0,unknown,21-31,Q2,125,2,0,0
28,technician,single,secondary,0,1,1,0,unknown,21-31,Q2,364,3,0,0
37,admin.,single,secondary,0,3049,1,1,unknown,21-31,Q2,153,1,0,0
44,management,married,secondary,0,27,1,0,unknown,21-31,Q2,158,1,0,0
36,self-employed,single,secondary,0,3670,1,0,unknown,21-31,Q2,617,2,0,0
49,technician,married,secondary,0,2497,1,0,unknown,21-31,Q2,99,1,0,0
38,admin.,married,secondary,0,-762,0,0,unknown,21-31,Q2,165,1,0,0
50,blue-collar,married,primary,0,414,1,0,unknown,21-31,Q2,121,1,0,0
44,services,married,secondary,0,361,1,0,unknown,21-31,Q2,217,1,0,0
37,blue-collar,married,secondary,0,672,1,0,unknown,21-31,Q2,129,2,0,0
36,blue-collar,married,secondary,0,959,1,0,unknown,21-31,Q2,200,4,0,0
33,blue-collar,married,secondary,0,-416,1,0,unknown,21-31,Q2,431,2,0,0
49,services,married,primary,0,5737,1,0,unknown,21-31,Q2,417,2,0,0
45,admin.,married,primary,0,895,1,0,unknown,21-31,Q2,480,2,0,0
51,blue-collar,divorced,primary,0,-413,1,0,unknown,21-31,Q2,331,4,0,0
58,blue-collar,married,primary,0,0,1,0,unknown,21-31,Q2,535,2,0,0
43,technician,single,secondary,0,799,1,1,unknown,21-31,Q2,13,3,0,0
43,technician,married,secondary,0,5342,1,0,unknown,21-31,Q2,689,2,0,0
41,blue-collar,married,primary,0,943,1,0,unknown,21-31,Q2,242,3,0,0
33,management,married,tertiary,0,455,1,1,unknown,21-31,Q2,122,10,0,0
32,admin.,married,secondary,0,340,1,0,unknown,21-31,Q2,665,1,0,0
35,blue-collar,married,secondary,0,5310,1,0,unknown,21-31,Q2,97,1,0,0
39,technician,single,secondary,0,556,1,0,unknown,21-31,Q2,322,1,0,0
45,admin.,married,secondary,0,-261,1,0,unknown,21-31,Q2,144,1,0,0
39,blue-collar,married,primary,0,481,1,0,unknown,21-31,Q2,376,1,0,0
41,admin.,single,secondary,0,2015,1,0,unknown,21-31,Q2,480,10,0,0
52,blue-collar,married,secondary,0,691,1,0,unknown,21-31,Q2,158,1,0,0
46,admin.,single,secondary,0,1544,1,0,unknown,21-31,Q2,609,1,0,0
35,blue-collar,single,secondary,0,219,1,1,unknown,21-31,Q2,161,1,0,0
36,admin.,married,tertiary,0,828,1,0,unknown,21-31,Q2,116,1,0,0
35,admin.,divorced,secondary,0,356,1,0,unknown,21-31,Q2,76,1,0,0
53,management,divorced,tertiary,0,195,1,0,unknown,21-31,Q2,217,1,0,0
52,management,single,tertiary,0,2076,1,0,unknown,21-31,Q2,112,1,0,0
41,services,married,secondary,0,2399,1,0,unknown,21-31,Q2,607,2,0,0
56,management,married,secondary,0,0,1,0,unknown,21-31,Q2,726,1,0,0
37,blue-collar,married,secondary,0,1731,1,1,unknown,21-31,Q2,148,4,0,0
35,management,married,secondary,0,97,1,0,unknown,21-31,Q2,135,4,0,0
33,blue-collar,single,primary,0,127,1,0,unknown,21-31,Q2,1059,2,0,1
39,management,married,tertiary,0,0,1,0,unknown,21-31,Q2,184,2,0,0
40,blue-collar,married,secondary,0,0,1,1,unknown,21-31,Q2,245,3,0,0
53,services,married,secondary,0,1788,1,0,unknown,21-31,Q2,253,2,0,0
34,admin.,married,secondary,0,1365,1,0,unknown,21-31,Q2,293,2,0,0
35,management,married,secondary,0,1,1,0,unknown,21-31,Q2,246,2,0,0
46,unemployed,married,secondary,0,2940,1,0,unknown,21-31,Q2,195,2,0,0
42,management,married,tertiary,0,-1485,1,0,unknown,21-31,Q2,221,2,0,0
42,management,married,tertiary,0,8794,1,0,unknown,21-31,Q2,166,3,0,0
41,blue-collar,married,secondary,0,239,0,0,unknown,21-31,Q2,385,2,0,0
27,management,single,tertiary,0,12956,1,0,unknown,21-31,Q2,789,3,0,1
49,management,married,secondary,0,367,1,0,unknown,21-31,Q2,85,6,0,0
35,admin.,divorced,secondary,0,869,1,0,unknown,21-31,Q2,173,1,0,0
45,blue-collar,married,secondary,0,1778,1,0,unknown,21-31,Q2,48,5,0,0
49,entrepreneur,married,primary,0,3112,1,0,unknown,21-31,Q2,410,3,0,0
36,technician,married,primary,0,4585,1,0,unknown,21-31,Q2,311,3,0,0
40,admin.,married,secondary,0,223,1,0,unknown,21-31,Q2,81,1,0,0
33,student,single,tertiary,0,254,1,0,unknown,21-31,Q2,558,13,0,0
48,blue-collar,married,primary,0,219,1,0,unknown,21-31,Q2,109,4,0,0
60,technician,divorced,tertiary,0,1900,1,0,unknown,21-31,Q2,77,3,0,0
39,blue-collar,single,secondary,0,885,1,0,unknown,21-31,Q2,70,7,0,0
36,management,married,tertiary,0,-1312,1,1,unknown,21-31,Q2,229,4,0,0
38,technician,divorced,secondary,0,1294,1,0,unknown,21-31,Q2,565,1,0,0
30,admin.,married,secondary,0,873,1,0,unknown,21-31,Q2,792,3,0,1
39,blue-collar,married,secondary,0,11,0,0,unknown,21-31,Q2,199,2,0,0
43,admin.,divorced,secondary,0,3350,1,1,unknown,21-31,Q2,488,1,0,0
40,services,married,secondary,0,-116,1,0,unknown,21-31,Q2,176,3,0,0
27,services,single,secondary,0,2457,1,0,unknown,21-31,Q2,123,4,0,0
44,management,married,tertiary,0,612,1,0,unknown,21-31,Q2,88,2,0,0
32,blue-collar,single,secondary,0,7712,1,1,unknown,21-31,Q2,768,4,0,0
55,management,married,tertiary,0,856,1,1,unknown,21-31,Q2,101,4,0,0
45,blue-collar,married,primary,0,19,1,0,unknown,21-31,Q2,33,2,0,0
51,management,divorced,secondary,0,3348,1,0,unknown,21-31,Q2,122,2,0,0
37,management,married,tertiary,0,21,1,0,unknown,21-31,Q2,52,2,0,0
48,technician,married,secondary,0,256,1,0,unknown,21-31,Q2,150,4,0,0
34,management,divorced,tertiary,0,500,1,0,unknown,21-31,Q2,399,1,0,0
33,technician,married,tertiary,0,16992,1,0,unknown,21-31,Q2,58,1,0,0
30,admin.,married,secondary,0,2931,1,0,unknown,21-31,Q2,199,3,0,0
39,technician,married,secondary,0,3032,0,0,unknown,21-31,Q2,260,1,0,0
24,student,single,secondary,0,2530,1,0,unknown,21-31,Q2,399,5,0,0
35,admin.,divorced,secondary,0,45,1,0,unknown,21-31,Q2,167,1,0,0
28,technician,married,secondary,0,1180,1,0,unknown,21-31,Q2,637,3,0,0
38,blue-collar,married,primary,0,498,1,0,unknown,21-31,Q2,107,2,0,0
50,management,divorced,tertiary,0,738,1,1,unknown,21-31,Q2,68,1,0,0
56,technician,married,primary,0,675,1,0,unknown,21-31,Q2,137,1,0,0
34,management,married,tertiary,0,581,1,0,unknown,21-31,Q2,182,1,0,0
41,entrepreneur,married,tertiary,0,1065,1,1,unknown,21-31,Q2,553,1,0,0
34,admin.,single,secondary,0,10,0,1,unknown,21-31,Q2,310,3,0,0
51,blue-collar,married,primary,0,1491,1,0,unknown,21-31,Q2,206,3,0,0
49,management,married,tertiary,0,-151,1,0,unknown,21-31,Q2,119,2,0,0
30,blue-collar,married,primary,0,179,1,0,unknown,21-31,Q2,764,2,0,0
45,blue-collar,divorced,primary,0,594,1,0,unknown,21-31,Q2,833,2,0,1
38,technician,married,secondary,0,381,1,0,unknown,21-31,Q2,126,2,0,0
50,management,married,tertiary,0,2488,1,0,unknown,21-31,Q2,91,2,0,0
31,technician,married,secondary,0,222,1,0,unknown,21-31,Q2,251,4,0,0
41,blue-collar,married,primary,0,-252,1,0,unknown,21-31,Q2,166,5,0,0
35,management,single,tertiary,0,870,1,0,unknown,21-31,Q2,188,6,0,0
50,admin.,married,primary,0,429,0,0,unknown,21-31,Q2,60,2,0,0
29,student,single,secondary,0,1093,1,0,unknown,21-31,Q2,368,2,0,0
46,blue-collar,married,primary,0,684,1,0,unknown,21-31,Q2,414,2,0,0
42,entrepreneur,married,secondary,0,0,1,1,unknown,21-31,Q2,128,3,0,0
43,blue-collar,single,secondary,0,747,0,0,unknown,21-31,Q2,685,2,0,0
30,management,married,tertiary,0,623,1,0,unknown,21-31,Q2,512,5,0,0
38,blue-collar,married,primary,0,1131,1,0,unknown,21-31,Q2,102,3,0,0
35,management,married,tertiary,0,1550,1,0,unknown,21-31,Q2,1611,2,0,0
45,management,married,tertiary,0,1929,1,0,unknown,21-31,Q2,44,15,0,0
41,housemaid,divorced,tertiary,0,9767,1,0,unknown,21-31,Q2,162,2,0,0
52,technician,married,secondary,0,963,1,0,unknown,21-31,Q2,74,2,0,0
38,services,divorced,primary,0,92,1,1,unknown,21-31,Q2,118,3,0,0
40,housemaid,married,tertiary,0,795,1,0,unknown,21-31,Q2,725,3,0,0
31,blue-collar,married,primary,0,3283,1,0,unknown,21-31,Q2,100,5,0,0
42,technician,married,secondary,0,-158,1,0,unknown,21-31,Q2,124,3,0,0
36,services,married,secondary,0,0,0,0,unknown,21-31,Q2,752,2,0,0
36,management,single,tertiary,0,891,1,0,unknown,21-31,Q2,233,5,0,0
33,technician,married,secondary,0,1844,1,0,unknown,21-31,Q2,241,3,0,0
39,blue-collar,divorced,secondary,0,94,1,0,unknown,21-31,Q2,430,1,0,0
37,management,married,tertiary,0,-113,1,0,unknown,21-31,Q2,219,3,0,0
49,blue-collar,married,secondary,0,0,1,0,unknown,21-31,Q2,67,2,0,0
37,technician,married,tertiary,0,472,1,0,unknown,21-31,Q2,294,3,0,0
33,blue-collar,married,primary,0,233,1,0,unknown,21-31,Q2,428,1,0,0
35,blue-collar,married,secondary,0,807,1,0,unknown,21-31,Q2,1185,3,0,0
45,admin.,married,secondary,0,142,1,1,unknown,21-31,Q2,110,3,0,0
32,management,single,tertiary,0,1731,1,1,unknown,21-31,Q2,323,3,0,0
55,retired,married,secondary,0,2749,1,1,unknown,21-31,Q2,58,2,0,0
43,management,married,tertiary,1,-3372,1,0,unknown,21-31,Q2,386,2,0,0
40,blue-collar,married,secondary,0,100,1,0,unknown,21-31,Q2,218,2,0,0
34,technician,married,secondary,0,149,1,0,unknown,21-31,Q2,153,2,0,0
55,retired,divorced,primary,0,53,1,0,unknown,21-31,Q2,84,2,0,0
58,blue-collar,married,primary,0,5788,0,0,unknown,21-31,Q2,130,2,0,0
37,admin.,married,secondary,0,99,1,0,unknown,21-31,Q2,113,2,0,0
45,blue-collar,married,secondary,0,90,1,0,unknown,21-31,Q2,744,6,0,0
28,services,single,secondary,0,6332,1,0,unknown,21-31,Q2,76,4,0,0
25,blue-collar,single,secondary,0,1429,1,0,unknown,21-31,Q2,187,3,0,0
39,management,single,secondary,0,835,1,0,unknown,21-31,Q2,587,4,0,0
46,blue-collar,married,primary,0,-169,0,1,unknown,21-31,Q2,336,3,0,0
39,admin.,married,secondary,1,0,0,0,unknown,21-31,Q2,59,3,0,0
31,student,single,tertiary,0,479,1,0,unknown,21-31,Q2,72,12,0,0
47,admin.,married,secondary,0,869,1,0,unknown,21-31,Q2,216,2,0,0
54,blue-collar,divorced,secondary,0,0,1,1,unknown,21-31,Q2,273,2,0,0
29,blue-collar,single,secondary,0,-125,1,0,unknown,21-31,Q2,198,3,0,0
38,blue-collar,single,secondary,0,522,1,0,unknown,21-31,Q2,347,2,0,0
29,technician,single,secondary,0,404,1,0,unknown,21-31,Q2,286,2,0,0
31,management,single,tertiary,0,524,1,1,unknown,21-31,Q2,668,2,0,0
36,management,single,tertiary,0,0,1,0,unknown,21-31,Q2,211,6,0,0
34,technician,divorced,secondary,0,-276,1,0,unknown,21-31,Q2,175,3,0,0
54,management,married,tertiary,0,107,1,0,unknown,21-31,Q2,324,3,0,0
56,blue-collar,married,primary,0,1798,1,0,unknown,21-31,Q2,228,3,0,0
31,management,single,tertiary,0,457,1,0,unknown,21-31,Q2,38,9,0,0
28,management,single,tertiary,0,1086,1,0,unknown,21-31,Q2,128,2,0,0
58,management,married,tertiary,0,4265,1,0,unknown,21-31,Q2,96,2,0,0
45,admin.,married,secondary,0,5244,1,0,unknown,21-31,Q2,18,16,0,0
37,admin.,single,secondary,0,0,1,0,unknown,21-31,Q2,147,4,0,0
47,blue-collar,married,secondary,0,0,1,0,unknown,21-31,Q2,135,2,0,0
47,blue-collar,married,secondary,0,762,1,0,unknown,21-31,Q2,56,3,0,0
41,blue-collar,married,secondary,0,51,1,0,unknown,21-31,Q2,39,22,0,0
52,unemployed,married,secondary,0,32,1,0,unknown,21-31,Q2,144,5,0,0
42,technician,married,secondary,0,2,0,0,unknown,21-31,Q2,249,2,0,0
48,admin.,married,tertiary,0,960,1,0,unknown,21-31,Q2,286,3,0,0
32,technician,divorced,secondary,0,211,1,1,unknown,21-31,Q2,230,4,0,0
31,admin.,single,secondary,0,0,1,1,unknown,21-31,Q2,183,3,0,0
59,technician,married,primary,0,3163,1,0,unknown,21-31,Q2,240,2,0,0
45,housemaid,married,secondary,0,1041,1,0,unknown,21-31,Q2,238,3,0,0
38,blue-collar,married,primary,0,714,1,0,unknown,21-31,Q2,225,3,0,0
56,services,married,secondary,0,705,1,0,unknown,21-31,Q2,151,2,0,0
37,blue-collar,married,primary,0,1053,1,0,unknown,21-31,Q2,194,2,0,0
29,management,married,tertiary,0,1366,1,0,unknown,21-31,Q2,273,3,0,0
59,retired,married,secondary,0,9976,1,0,unknown,21-31,Q2,57,2,0,0
29,blue-collar,single,secondary,0,-20,1,0,unknown,21-31,Q2,814,2,0,1
25,unemployed,married,secondary,0,285,1,0,unknown,21-31,Q2,859,2,0,0
51,blue-collar,married,primary,0,844,1,0,unknown,21-31,Q2,184,3,0,0
38,management,divorced,tertiary,0,4692,1,0,unknown,21-31,Q2,1363,2,0,1
42,blue-collar,married,secondary,0,205,1,1,unknown,21-31,Q2,313,2,0,0
32,blue-collar,married,secondary,0,298,1,0,unknown,21-31,Q2,142,7,0,0
31,services,single,secondary,0,203,1,0,unknown,21-31,Q2,442,3,0,0
34,blue-collar,married,primary,0,1031,1,0,unknown,21-31,Q2,751,3,0,1
43,technician,married,secondary,0,-235,1,1,unknown,21-31,Q2,260,2,0,0
42,admin.,single,primary,0,629,1,0,unknown,21-31,Q2,164,3,0,0
30,blue-collar,married,secondary,0,125,1,0,unknown,21-31,Q2,238,2,0,0
53,blue-collar,married,primary,0,95,1,0,unknown,21-31,Q2,53,3,0,0
32,management,single,tertiary,0,406,0,0,unknown,21-31,Q2,35,24,0,0
29,blue-collar,single,secondary,0,0,1,0,unknown,21-31,Q2,106,4,0,0
27,technician,single,secondary,0,357,1,0,unknown,21-31,Q2,382,3,0,0
39,blue-collar,married,primary,0,0,0,0,unknown,21-31,Q2,191,5,0,0
40,blue-collar,married,secondary,0,271,1,0,unknown,21-31,Q2,483,2,0,0
40,management,married,secondary,0,1576,1,1,unknown,21-31,Q2,253,3,0,0
46,blue-collar,married,secondary,0,0,1,0,unknown,21-31,Q2,328,2,0,0
